YoutubeLink,Comment
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,"Most US / Western analysts presumably mean well when they talk about the human rights of minorities in India but are genuinely naive in their understanding of the ground realities. The friction points of majority vs minority issues in India can best be appreciated with the following scenarios / Qs being posed in the context of the US.<br><br>1. Will Uncle Sam allow schools that teach hatred of the USA &amp; brainwash students to sabotage the USA from within? Several Madrasas in India do that.<br>2. Will the US nationalize operations of &amp; donations to Churches, yet give freedom of operations to Jewish &amp; Hindu Temples, Muslim mosques, etc.,  offer salaries to the employees of such minority institutions but NOT to the employees of Churches, and distribute some of the donations to the Churches to mosques &amp; temples (but not the other way around? This happens in many states in India.<br>3. Will the US laws allow different civil laws for minorities depending on their religion? E.g. will a US Muslim be allowed not to have to pay alimony because his religion says so? Will US civil laws allow a Muslim to have up to 4 wives because his religion allows it? OR should the civil laws be the same for all US citizens &amp; permanent residents irrespective of their religion? Happens in India.<br>4. Will the US Govt pay for minorities to visit religious shrines in other countries but not do the same for its own majority population? This happens in India for Muslims going for the Haaj to Saudi Arabia - even most Muslim nations do not do this.<br>5. Will the US allow only minorities (non-Christian) to run religion-based schools but prohibit the majority (Christians) from running academic institutions? This too happens in India.<br>6. Will the USA allow descendants of Western Europe to teach their own version of history claiming that they once ruled the US, that it is their right to rule the US again, that they owe allegiance to past European rulers and not to the current democratic America? Many Muslims in India do so even if they are not even descendants of the foreign invaders. In fact, behind most Muslims of India are the forced conversions, killings of their forefathers, and rapes of their ancestor women but Madrasas teach them false history.<br>7. Does the US not have different pathways &amp; timelines for immigrants with different backgrounds (refugees/asylum seekers, highly educated, laborers, relatives of citizens, etc.)? If Christians were a minority in Mexico &amp; Canada and abused/harassed because of their religion, would the US not give them an accelerated pathway toward immigration &amp; citizenship?<br><br>Why should the answers/remedies of India to similar issues be different from those of the USA? Both are democratic &amp; secular countries. <br><br>Thinking that India needs different solutions to these Qs than the US is the real issue here that most well-meaning yet naive analysts do not understand. <br><br>Insisting that India has communal issues because the US &amp; the West does not understand real issues &amp; their nuances is downright arrogant, delusional &amp; condescending.<br><br>Narendra Modi is only as much a Hindu Nationalist leader as, say Donald Trump or Joe Biden are Christian Nationalist leaders of the US. <br><br>If &amp; when the Muslim population exceeds 10-20% in the US, Uncle Sam will be dealing with the same issues that India is dealing with for decades. So, US &amp; western media, in general, need to wake up &amp; stop sounding like broken records of &quot;copy-paste&quot; journalism. Instead, learn from India&#39;s experiences &amp; empathize."
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,"Who is the best next 2024 Prime Minister to India<br><br>https://youtu.be/PB1Taz2OAfA<br><br><br><br><a href=""https://www.youtube.com/watch?v=GQLwtgY-PAM"">https://youtu.be/GQLwtgY-PAM</a><br><br><br><a href=""https://www.youtube.com/watch?v=qyuXhcZOi6g"">https://youtu.be/qyuXhcZOi6g</a>"
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,World biggest worste PM is Modi... Indian people are struggling
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,US- hypocrisy is our birth right 😂
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,India needs to be careful. They&#39;re dancing with the devil.
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Election oversight in India??????? what an idiot.
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Last comment was a joke about democracy. Far more suppression of democracy and human right violation happen in the west. Modi won by an overwhelming majority and is one the great politician of the world. Its that he is right wing nationalist leader that why liberal media want to replace him with someone incompetent liberal politician like Biden
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Invest in india means getting robbed blind... proven fir decades... you either go bankrupt like Ford or you get robbed vlean like Xiaomi... they even rob Google 250m only last year... sundar Pichai myst ne an accomplce thug?
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Dude Americans invaded Capitol and you are lecturing about India 😂😂
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Modi powerful leader 👏
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,PM Modi will win in 2024!!!
https://www.youtube.com/watch?v=NS_Z3ZNxpVc,Invest toilets?
https://www.youtube.com/watch?v=eONxcC2OUtc,"Whilst Manipur burns, PM Modi who hardly cares and is going on this trip to USA.<br>Manipur has witnessed an alarming increase in social unrest, and political instability, resulting in a breakdown of law and order. The citizens of Manipur are living in fear and insecurity, which is hampering their daily lives, economic activities, and overall well-being.<br>The primary issues contributing to the breakdown of law and order in Manipur are:<br>Militant activities: The state continues to grapple with the menace of various militant groups that have been involved in extortion, violence, and intimidation. Their activities have severely undermined peace and stability in the region.<br>Drug trafficking: Manipur has become a major transit route for drug trafficking, leading to a rise in substance abuse, social unrest, and related criminal activities. The lack of effective measures to curb this menace is exacerbating the law and order situation.<br>Ethnic tensions: Manipur is a diverse state with multiple ethnic communities. However, there have been instances of inter-community conflicts, which have resulted in violence and communal disharmony. Urgent measures need to be taken to foster communal harmony and ensure the safety of all residents.<br>Inadequate law enforcement: The state&#39;s law enforcement agencies are understaffed and ill-equipped to handle the growing challenges effectively. There is an urgent need to strengthen the police force, provide them with adequate resources, and enhance their training to maintain law and order.<br>Therefore, it is imperative that immediate action be taken to restore peace and stability in Manipur. Its important that they consider the following steps:<br>Deployment of additional security forces: Increase the presence of central security forces in Manipur to augment the efforts of the state police in maintaining law and order. This will help instill confidence among the residents and act as a deterrent to criminal activities.<br>Strengthen intelligence gathering: Enhance intelligence networks and coordination among various security agencies to effectively track and neutralise militant groups, drug traffickers, and other anti-social elements operating in the state.<br>Rehabilitation programs: Establish comprehensive rehabilitation programs for surrendered militants, focusing on skill development and providing opportunities for their reintegration into society. This will help address the root causes of militancy and pave the way for lasting peace.<br>Community engagement: Encourage community leaders, civil society organisations, and religious institutions to actively promote communal harmony, understanding, and peace-building efforts. Foster an environment of inclusivity and tolerance that discourages violence and discrimination.<br>Judicial reforms: Expedite the judicial process and ensure swift and fair trials for individuals involved in criminal activities. Strengthen the capacity of the judiciary to dispense justice efficiently and effectively.<br>Public awareness campaigns: Launch awareness campaigns to educate the public about the negative consequences of drug abuse, communal tensions, and the importance of law-abiding behaviour. Encourage citizens to be vigilant and report any suspicious activities to the authorities.<br>The deteriorating law and order situation in Manipur demands immediate attention and decisive action. Every Indian wants the PM to show some leadership and take measures to restore peace, stability, and prosperity to the state. The people of Manipur deserve to live in a safe and secure environment where their fundamental rights are protected."
https://www.youtube.com/watch?v=eONxcC2OUtc,APOCALYPSE CHAPTER 17 VERSES 13/14.<br>👆👆👆👆👆👆👆👆👆👆👆👆👆👆👆👆
https://www.youtube.com/watch?v=eONxcC2OUtc,🙏🙏🙏
https://www.youtube.com/watch?v=eONxcC2OUtc,"Deng did not have to contend with the inexorable momentum of a seventy five years old and counting Quota (Reservations and License) and Corruption (Extortion and Percentage) Raj operated by a colonial-communist legacy kakistocracy going on ochlocracy. India will NEVER be able to overcome what passes for Indian &quot;Governance&quot; that hobbles the Nation by stealing from some for the benefit of others on the basis of caste, tribe, religion, gender, geography, language,and proximity to power. In this sense the US has a winner. A new and faithful vassal that will never threaten its feudal master,"
https://www.youtube.com/watch?v=eONxcC2OUtc,No paki tea.😂😂😂😂😂😂😂😂😂😂
https://www.youtube.com/watch?v=eONxcC2OUtc,First time I came to know that there are type of visits with each other foreign officials does to America
https://www.youtube.com/watch?v=eONxcC2OUtc,"Few suggestions for both the top leaders:<br>1. How terrorism can be minimised/ eliminated from world ?<br>2. How both countries can help to save environment from getting polluted?<br>3. How both countries can bring adequate checks and controls on nuclear power and nuclear weapons?<br>4. How UNO can be empowered to discharge its responsibilities more effectively to assure greater peace in world.<br>5.Explore possibilities to waive off the need to have Visa by an Indian or US citizen to enter USA or India, as USA has with many countries like; Canada, Mexico etc.<br>6. Find ways to give some priorities to Indians in obtaining US green cards.<br>7.Explore possibilities to have regular meetings between Ministers of US with their counterparts in India to find ways to strengthen each other."
https://www.youtube.com/watch?v=eONxcC2OUtc,"Deh, this is a state visit…..don’t be arrogant."
https://www.youtube.com/watch?v=eONxcC2OUtc,Good morning
https://www.youtube.com/watch?v=eONxcC2OUtc,Shiri Phekuji Diskaaward Thaa Amreeka Koantry Bek in Phiphteen Fowty Too (1542). Heez Nem Back then woz Shiri Kolomboss Patel Ji whose Riyal Name woz Shiri Narendar Das Damodar Gas Kolomboss.
https://www.youtube.com/watch?v=eONxcC2OUtc,No Howdy Modi this time??😂
https://www.youtube.com/watch?v=eONxcC2OUtc,Modi on a mission to sell India to American billionaires.
https://www.youtube.com/watch?v=xZPuLyWAoJI,Do you have a leader who is not intervened his own country issue but looking to go for abroad visit.<br>The manipur in fire 🔥 of all illegal violence has been going on for more than 2 months. Still PM is silent.. Do you have?
https://www.youtube.com/watch?v=xZPuLyWAoJI,Irony..  Hand shake and 90 US Congress people petition on india&#39;s  human rights on Modi s  visit.  And china told USA to shut up on Uygur  Atrocities. Show much about diplomacy
https://www.youtube.com/watch?v=xZPuLyWAoJI,A distraction from bi den courrption crickets
https://www.youtube.com/watch?v=xZPuLyWAoJI,Where&#39;s hunter?
https://www.youtube.com/watch?v=xZPuLyWAoJI,"Are you Indians sure that you are willing to make India another Ukraine?  This time against China?  Where is the wise that don&#39;t tell you that you are befriending a Criminal and Racist Family Biden? you haven&#39;t read anything? Those Jewels Gifts will be to bail out Hunter and buy some drugs and lady&#39;s...I&#39;m done with India. <a href=""about:invalid#zCSafez""></a>"
https://www.youtube.com/watch?v=xZPuLyWAoJI,"Ma&#39;am what should I expect from our beloved PM other then some killings...??? You knows better why should you put such question, don&#39;t fool yourself?"
https://www.youtube.com/watch?v=xZPuLyWAoJI,sangi medias those who begging for bones from bjp govt pls advice him to visit manipur not in America. Manipur is not in America its in India atleast advice him be humanity. Those who take federelism to his own people they are erased from the world
https://www.youtube.com/watch?v=xZPuLyWAoJI,Modi is the most Useless and Cruel PM ever.. He is helping to kills other religions especially now he supports with his silence who is killing Christians in Manipur..he will get all replies soon in next coming elections from all over India...shame on Modi..
https://www.youtube.com/watch?v=xZPuLyWAoJI,He is going to get all replies soon while next elections from all over India... Shame on Mod
https://www.youtube.com/watch?v=xZPuLyWAoJI,He never tries to solve issues there. Even he never talk about that.. He is keeping his criminal minded silence to ruin christian community.
https://www.youtube.com/watch?v=xZPuLyWAoJI,Sorry to say... Our Tourist PM is a Jocker film actor... In Manipur riots going on and he trying support people who attacks and killing hundreds of christians by goverment sources with weapons..
https://www.youtube.com/watch?v=xZPuLyWAoJI,And he don&#39;t have the time to visit his home state Manipur and solve the problem there.
https://www.youtube.com/watch?v=xZPuLyWAoJI,"Feku First stop  Muslim , Sikhs Christian and  Dalits attacks here in indian thru Saffron Terrorist group Bajarang Dal then lecture US and World"
https://www.youtube.com/watch?v=xZPuLyWAoJI,May God Bless Gandhi family to over BJP evils 🙏and give them wisdom and courage to  defeat BJP  in 2024 General Election
https://www.youtube.com/watch?v=xZPuLyWAoJI,"Murderer Modi stop  Muslim , Sikhs Christian and  Dalits attacks here in indian thru Saffron Terrorist group Bajarang Dal"
https://www.youtube.com/watch?v=xZPuLyWAoJI,To poke China <br>To fear upcoming Terrorism<br>🇺🇸still think 🇮🇳is still colonised by🇬🇧
https://www.youtube.com/watch?v=xZPuLyWAoJI,Few suggestions for both the top.leaders:<br><br>1. Explore ways how to eliminate terrorism from the world.<br>2. Find ways how to save environment and climate.<br>3. How to strengthen UNO.<br>4. Explore possibilities to give some priority to Indians in obtaining US green card.<br>.5. Possibilities to waive off the need for ViSA for Indians to visir USA and vice versa.<br>6. Arrange periodic meetings of ministers of both countries to find ways to strengthen each other.<br>7. Find ways to inculcate the teachings of spirituality and yoga in people. <br> 8. Find ways to allow Indian doctors to get jobs and practice in USA without the need to pass extra medical exams of USA. <br>9.Recognition of Ayurved in USA also be attempted. Promote and encourage Ayurved in both the countries.<br>10. A directory be made listing laws of one country and their equivalent laws in other country. Then efforts be made to adopt good points/ laws of of one country by other country.<br>11. Constitutions of both countries be compared and good points of one constitution be adopted in constitution of other country to the extent possible.<br> 12. Indian American Associations be encouraged to enlarge their scope to find ways to strengthen friendship between US and India specially in the areas where govt formal approval may not be reqd
https://www.youtube.com/watch?v=xZPuLyWAoJI,"We love Modiji …. <br>At the same time Save Manipur….<br>Peace be in Manipur , Avoid riots and massacre, Save lives in Manipur…( especially kids and ladies) …. The entire world have seen the videos of tortured  girls….. world will treat us like in Nigeria/ Kenya/Somalia.<br>USA, UN, Europe, rest all International Human organisations are watching the MANIPUR MASSACRE…… otherwise we will loose the last 9 years reputation………<br>Jai Hind 🇮🇳"
